flow_run_id,rtl_name,arch_params,node,corner,vdd_V,temperature_C,clock_period_ns,clock_freq_mhz,exp_bits,mantissa_bits,sfu_segments,sfu_op_exp,sfu_op_trig,sfu_op_hyp,sfu_op_erf,sfu_op_relu,pipeline_stages,dc_version,syn_total_cells,syn_comb_cells,syn_seq_cells,syn_total_area_um2,syn_comb_area_um2,syn_seq_area_um2,syn_scr,syn_sar,syn_crit_path_ns,syn_wns_ns,syn_tns_ns,syn_violating_paths,icc2_version,pnr_total_cells,pnr_comb_cells,pnr_seq_cells,pnr_total_area_um2,pnr_comb_area_um2,pnr_seq_area_um2,pnr_core_area_um2,pnr_utilization,pnr_scr,pnr_sar,pnr_crit_path_ns,pnr_wns_ns,pnr_tns_ns,pnr_violating_paths,starrc_version,pt_version,internal_power_mW,switching_power_mW,leak_power_mW,total_power_mW,dyn_power_mW,dyn_energy_pJ,clock_network_internal_power_mW,clock_network_switching_power_mW,clock_network_leak_power_mW,clock_network_total_power_mW,register_internal_power_mW,register_switching_power_mW,register_leak_power_mW,register_total_power_mW,combinational_internal_power_mW,combinational_switching_power_mW,combinational_leak_power_mW,combinational_total_power_mW,sequential_internal_power_mW,sequential_switching_power_mW,sequential_leak_power_mW,sequential_total_power_mW,memory_internal_power_mW,memory_switching_power_mW,memory_leak_power_mW,memory_total_power_mW,io_pad_internal_power_mW,io_pad_switching_power_mW,io_pad_leak_power_mW,io_pad_total_power_mW,black_box_internal_power_mW,black_box_switching_power_mW,black_box_leak_power_mW,black_box_total_power_mW,power_activity_mode,stim_mode,collector_schema,collected_at
fpsfu_5_10_64_0_1_0_0_0_4_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,64,0,1,0,0,0,4,V-2023.12-SP4,1010,937,73,52.919999,40.656,12.264,0.07227722772277227,0.23174603612520855,1.38,0.15,0.0,0,V-2023.12-SP4,976,903,73,53.38,40.36,13.02,74.1132,0.7203,0.07479508196721311,0.2439115773698014,0.69,0.93,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3659,0.3046,0.0003967,0.6708999999999999,0.6705,1.173375,0.1217,0.02402,1e-05,0.1457,0.06092,0.02432,0.00011929999999999999,0.08535,0.1832,0.2563,0.00026740000000000005,0.4398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T12:31:38+00:00
fpsfu_5_10_64_0_1_0_0_0_4_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,64,0,1,0,0,0,4,V-2023.12-SP4,1010,937,73,52.919999,40.656,12.264,0.07227722772277227,0.23174603612520855,1.38,0.15,0.0,0,V-2023.12-SP4,976,903,73,53.38,40.36,13.02,74.1132,0.7203,0.07479508196721311,0.2439115773698014,0.69,0.93,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3659,0.30469999999999997,0.0003968,0.671,0.6706,1.1735499999999999,0.1217,0.02402,1e-05,0.14579999999999999,0.06092,0.024300000000000002,0.00011929999999999999,0.08534000000000001,0.18330000000000002,0.2564,0.0002675,0.4399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,trig,2,2026-07-25T12:31:45+00:00
fpsfu_5_10_64_0_1_0_0_0_4_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,64,0,1,0,0,0,4,V-2023.12-SP4,1010,937,73,52.919999,40.656,12.264,0.07227722772277227,0.23174603612520855,1.38,0.15,0.0,0,V-2023.12-SP4,976,903,73,53.38,40.36,13.02,74.1132,0.7203,0.07479508196721311,0.2439115773698014,0.69,0.93,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1204,0.02402,0.0004017,0.1449,0.14442,0.252735,0.1204,0.02402,1e-05,0.1445,0.0,0.0,0.0001227,0.0001227,0.0,0.0,0.000269,0.000269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T12:31:51+00:00
fpsfu_5_10_64_0_1_0_0_0_7_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,64,0,1,0,0,0,7,V-2023.12-SP4,1136,979,157,70.114799,43.7388,26.376,0.1382042253521127,0.37618306514720234,1.25,0.28,0.0,0,V-2023.12-SP4,1102,945,157,71.49,43.45,28.04,99.12,0.7213,0.1424682395644283,0.39222268848790043,0.69,0.93,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3472,0.1485,0.0005432999999999999,0.49620000000000003,0.49570000000000003,0.867475,0.2434,0.04986,1.1069999999999999e-05,0.29329999999999995,0.04499,0.01916,0.0002579,0.06441,0.05877,0.07946,0.0002743,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T12:33:43+00:00
fpsfu_5_10_64_0_1_0_0_0_7_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,64,0,1,0,0,0,7,V-2023.12-SP4,1136,979,157,70.114799,43.7388,26.376,0.1382042253521127,0.37618306514720234,1.25,0.28,0.0,0,V-2023.12-SP4,1102,945,157,71.49,43.45,28.04,99.12,0.7213,0.1424682395644283,0.39222268848790043,0.69,0.93,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4819,0.2631,0.0005564,0.7456,0.745,1.30375,0.2455,0.04986,1.1069999999999999e-05,0.2953,0.1055,0.04118,0.0002567,0.147,0.13090000000000002,0.1721,0.00028859999999999997,0.3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T12:33:50+00:00
fpsfu_5_10_64_0_1_0_0_0_7_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,64,0,1,0,0,0,7,V-2023.12-SP4,1136,979,157,70.114799,43.7388,26.376,0.1382042253521127,0.37618306514720234,1.25,0.28,0.0,0,V-2023.12-SP4,1102,945,157,71.49,43.45,28.04,99.12,0.7213,0.1424682395644283,0.39222268848790043,0.69,0.93,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4822,0.2636,0.0005566,0.7464000000000001,0.7458,1.30515,0.2455,0.04986,1.1069999999999999e-05,0.29540000000000005,0.1054,0.041319999999999996,0.0002567,0.147,0.1313,0.1724,0.00028879999999999997,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,trig,2,2026-07-25T12:33:56+00:00
fpsfu_5_10_64_0_1_0_0_0_7_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,64,0,1,0,0,0,7,V-2023.12-SP4,1136,979,157,70.114799,43.7388,26.376,0.1382042253521127,0.37618306514720234,1.25,0.28,0.0,0,V-2023.12-SP4,1102,945,157,71.49,43.45,28.04,99.12,0.7213,0.1424682395644283,0.39222268848790043,0.69,0.93,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2428,0.04986,0.0005584,0.2932,0.29266,0.5121549999999999,0.2428,0.04986,1.1069999999999999e-05,0.2927,0.0,0.0,0.0002634,0.0002634,0.0,0.0,0.000284,0.000284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T12:34:03+00:00
fpsfu_5_10_64_1_0_1_0_0_4_10nm_TT_0V8_25C_444p444MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.25,444.44444444444446,5,10,64,1,0,1,0,0,4,V-2023.12-SP4,1497,1402,95,280.043526,221.675523,58.368003,0.06346025384101536,0.20842475394342808,1.78,0.25,0.0,0,V-2023.12-SP4,1482,1387,95,281.24,222.87,58.37,399.36,0.7042,0.0641025641025641,0.2075451571611435,0.95,1.15,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2701,0.1356,0.0006943,0.40640000000000004,0.4057,0.912825,0.18139999999999998,0.02996,1.547e-05,0.21139999999999998,0.02487,0.01144,0.000135,0.036449999999999996,0.06383,0.09418,0.0005438,0.1585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T12:34:30+00:00
fpsfu_5_10_64_1_0_1_0_0_4_10nm_TT_0V8_25C_444p444MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.25,444.44444444444446,5,10,64,1,0,1,0,0,4,V-2023.12-SP4,1497,1402,95,280.043526,221.675523,58.368003,0.06346025384101536,0.20842475394342808,1.78,0.25,0.0,0,V-2023.12-SP4,1482,1387,95,281.24,222.87,58.37,399.36,0.7042,0.0641025641025641,0.2075451571611435,0.95,1.15,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4728,0.352,0.000722,0.8254999999999999,0.8248,1.8558,0.1813,0.02996,1.547e-05,0.21130000000000002,0.06951,0.02538,0.00014749999999999998,0.09503,0.222,0.2966,0.0005589999999999999,0.5192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T12:34:37+00:00
fpsfu_5_10_64_1_0_1_0_0_4_10nm_TT_0V8_25C_444p444MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.25,444.44444444444446,5,10,64,1,0,1,0,0,4,V-2023.12-SP4,1497,1402,95,280.043526,221.675523,58.368003,0.06346025384101536,0.20842475394342808,1.78,0.25,0.0,0,V-2023.12-SP4,1482,1387,95,281.24,222.87,58.37,399.36,0.7042,0.0641025641025641,0.2075451571611435,0.95,1.15,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4641,0.3377,0.0007239999999999999,0.8025,0.8018000000000001,1.8040500000000002,0.1813,0.02996,1.547e-05,0.21130000000000002,0.0572,0.02125,0.0001449,0.07859000000000001,0.2255,0.28650000000000003,0.0005637,0.5126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,exp,2,2026-07-25T12:34:45+00:00
fpsfu_5_10_64_1_0_1_0_0_4_10nm_TT_0V8_25C_444p444MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.25,444.44444444444446,5,10,64,1,0,1,0,0,4,V-2023.12-SP4,1497,1402,95,280.043526,221.675523,58.368003,0.06346025384101536,0.20842475394342808,1.78,0.25,0.0,0,V-2023.12-SP4,1482,1387,95,281.24,222.87,58.37,399.36,0.7042,0.0641025641025641,0.2075451571611435,0.95,1.15,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3952,0.2608,0.0007224999999999999,0.6568,0.6559999999999999,1.4759999999999998,0.1813,0.02996,1.547e-05,0.21130000000000002,0.06316,0.025,0.0001503,0.08831,0.15080000000000002,0.2059,0.0005567,0.3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,hyp,2,2026-07-25T12:34:52+00:00
fpsfu_5_10_64_1_0_1_0_0_4_10nm_TT_0V8_25C_444p444MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.25,444.44444444444446,5,10,64,1,0,1,0,0,4,V-2023.12-SP4,1497,1402,95,280.043526,221.675523,58.368003,0.06346025384101536,0.20842475394342808,1.78,0.25,0.0,0,V-2023.12-SP4,1482,1387,95,281.24,222.87,58.37,399.36,0.7042,0.0641025641025641,0.2075451571611435,0.95,1.15,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1815,0.02996,0.0007146,0.2121,0.21145999999999998,0.47578499999999996,0.1815,0.02996,1.547e-05,0.21139999999999998,0.0,0.0,0.000133,0.000133,0.0,0.0,0.0005660999999999999,0.0005660999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T12:34:59+00:00
fpsfu_5_10_64_0_1_0_0_0_10_5nm_TT_0V7_25C_800MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=10,5nm,TT,0.7,25.0,1.25,800.0,5,10,64,0,1,0,0,0,10,V-2023.12-SP4,1342,1087,255,89.879999,47.039999,42.839999,0.19001490312965721,0.47663550819576667,0.9,0.13,0.0,0,V-2023.12-SP4,1313,1058,255,93.11,47.04,46.07,127.1928,0.732,0.19421172886519422,0.4947911072924498,0.44,0.68,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7394,0.2771,0.0007237999999999999,1.017,1.0165,1.270625,0.5405,0.1206,1.59e-05,0.6611,0.10629999999999999,0.035859999999999996,0.0004104,0.1426,0.09264,0.1206,0.0002975,0.21359999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T12:36:16+00:00
fpsfu_5_10_64_0_1_0_0_0_10_5nm_TT_0V7_25C_800MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=10,5nm,TT,0.7,25.0,1.25,800.0,5,10,64,0,1,0,0,0,10,V-2023.12-SP4,1342,1087,255,89.879999,47.039999,42.839999,0.19001490312965721,0.47663550819576667,0.9,0.13,0.0,0,V-2023.12-SP4,1313,1058,255,93.11,47.04,46.07,127.1928,0.732,0.19421172886519422,0.4947911072924498,0.44,0.68,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.9667,0.4209,0.0007545000000000001,1.388,1.3876,1.7345,0.545,0.1206,1.59e-05,0.6656,0.2332,0.07616,0.00041539999999999996,0.3097,0.1886,0.2241,0.0003232,0.41300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T12:36:23+00:00
fpsfu_5_10_64_0_1_0_0_0_10_5nm_TT_0V7_25C_800MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=10,5nm,TT,0.7,25.0,1.25,800.0,5,10,64,0,1,0,0,0,10,V-2023.12-SP4,1342,1087,255,89.879999,47.039999,42.839999,0.19001490312965721,0.47663550819576667,0.9,0.13,0.0,0,V-2023.12-SP4,1313,1058,255,93.11,47.04,46.07,127.1928,0.732,0.19421172886519422,0.4947911072924498,0.44,0.68,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.9667,0.4214,0.0007547999999999999,1.389,1.3881000000000001,1.735125,0.5450999999999999,0.1206,1.59e-05,0.6657,0.2328,0.07638,0.00041539999999999996,0.3096,0.1888,0.2243,0.0003235,0.41350000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,trig,2,2026-07-25T12:36:30+00:00
fpsfu_5_10_64_0_1_0_0_0_10_5nm_TT_0V7_25C_800MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=10,5nm,TT,0.7,25.0,1.25,800.0,5,10,64,0,1,0,0,0,10,V-2023.12-SP4,1342,1087,255,89.879999,47.039999,42.839999,0.19001490312965721,0.47663550819576667,0.9,0.13,0.0,0,V-2023.12-SP4,1313,1058,255,93.11,47.04,46.07,127.1928,0.732,0.19421172886519422,0.4947911072924498,0.44,0.68,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.539,0.1206,0.0007476000000000001,0.6603,0.6596000000000001,0.8245000000000001,0.539,0.1206,1.59e-05,0.6596,0.0,0.0,0.000415,0.000415,0.0,0.0,0.0003167,0.0003167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T12:36:37+00:00
fpsfu_5_10_64_1_0_1_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,1,0,0,7,V-2023.12-SP4,1692,1489,203,359.116809,234.393603,124.723206,0.11997635933806147,0.3473053972252243,1.75,0.04,0.0,0,V-2023.12-SP4,1681,1478,203,364.31,239.59,124.72,504.2381,0.7225,0.1207614515169542,0.3423458043973539,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6109,0.2187,0.0009232,0.8305,0.8296,1.6592,0.449,0.06818,4.143e-05,0.5172,0.061669999999999996,0.0203,0.0002925,0.08226,0.1002,0.13019999999999998,0.0005892,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T12:37:08+00:00
fpsfu_5_10_64_1_0_1_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,1,0,0,7,V-2023.12-SP4,1692,1489,203,359.116809,234.393603,124.723206,0.11997635933806147,0.3473053972252243,1.75,0.04,0.0,0,V-2023.12-SP4,1681,1478,203,364.31,239.59,124.72,504.2381,0.7225,0.1207614515169542,0.3423458043973539,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7934,0.37310000000000004,0.0009593000000000001,1.167,1.1665,2.333,0.44880000000000003,0.06818,4.143e-05,0.517,0.14329999999999998,0.044070000000000005,0.0003142,0.1877,0.20129999999999998,0.2608,0.0006037000000000001,0.4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T12:37:15+00:00
fpsfu_5_10_64_1_0_1_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,1,0,0,7,V-2023.12-SP4,1692,1489,203,359.116809,234.393603,124.723206,0.11997635933806147,0.3473053972252243,1.75,0.04,0.0,0,V-2023.12-SP4,1681,1478,203,364.31,239.59,124.72,504.2381,0.7225,0.1207614515169542,0.3423458043973539,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7613,0.3481,0.0009565000000000001,1.11,1.1094,2.2188,0.4489,0.06818,4.143e-05,0.5171,0.1152,0.03641,0.0003078,0.152,0.1972,0.24350000000000002,0.0006073,0.44129999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,exp,2,2026-07-25T12:37:22+00:00
fpsfu_5_10_64_1_0_1_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,1,0,0,7,V-2023.12-SP4,1692,1489,203,359.116809,234.393603,124.723206,0.11997635933806147,0.3473053972252243,1.75,0.04,0.0,0,V-2023.12-SP4,1681,1478,203,364.31,239.59,124.72,504.2381,0.7225,0.1207614515169542,0.3423458043973539,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7121000000000001,0.28350000000000003,0.0009643000000000001,0.9966,0.9956,1.9912,0.4487,0.06818,4.143e-05,0.5169,0.1297,0.042769999999999996,0.00032090000000000005,0.1728,0.13369999999999999,0.1726,0.000602,0.3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,hyp,2,2026-07-25T12:37:29+00:00
fpsfu_5_10_128_0_1_0_0_0_4_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,128,0,1,0,0,0,4,V-2023.12-SP4,1123,1050,73,55.969199,43.705199,12.264,0.06500445235975066,0.21912052019897585,1.38,0.15,0.0,0,V-2023.12-SP4,1078,1005,73,56.18,43.16,13.02,79.2456,0.7089,0.06771799628942486,0.23175507297970807,0.69,0.92,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2,0.133,0.0003977,0.33340000000000003,0.333,0.58275,0.1207,0.023110000000000002,9.655e-06,0.1438,0.02014,0.01166,0.00011990000000000001,0.03192,0.0592,0.09819,0.00026819999999999996,0.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T12:37:36+00:00
fpsfu_5_10_64_1_0_1_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=1;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,1,0,0,7,V-2023.12-SP4,1692,1489,203,359.116809,234.393603,124.723206,0.11997635933806147,0.3473053972252243,1.75,0.04,0.0,0,V-2023.12-SP4,1681,1478,203,364.31,239.59,124.72,504.2381,0.7225,0.1207614515169542,0.3423458043973539,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4491,0.06818,0.0009321,0.5182,0.51728,1.03456,0.4491,0.06818,4.143e-05,0.5174,0.0,0.0,0.000284,0.000284,0.0,0.0,0.0006066,0.0006066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T12:37:37+00:00
fpsfu_5_10_128_0_1_0_0_0_4_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,128,0,1,0,0,0,4,V-2023.12-SP4,1123,1050,73,55.969199,43.705199,12.264,0.06500445235975066,0.21912052019897585,1.38,0.15,0.0,0,V-2023.12-SP4,1078,1005,73,56.18,43.16,13.02,79.2456,0.7089,0.06771799628942486,0.23175507297970807,0.69,0.92,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3871,0.3518,0.0004045,0.7393000000000001,0.7389,1.293075,0.1217,0.023110000000000002,9.655e-06,0.14479999999999998,0.06242,0.026860000000000002,0.0001195,0.08941,0.203,0.3018,0.00027539999999999997,0.5051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T12:37:44+00:00
fpsfu_5_10_128_0_1_0_0_0_4_5nm_TT_0V7_25C_571p429MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,5nm,TT,0.7,25.0,1.75,571.4285714285714,5,10,128,0,1,0,0,0,4,V-2023.12-SP4,1123,1050,73,55.969199,43.705199,12.264,0.06500445235975066,0.21912052019897585,1.38,0.15,0.0,0,V-2023.12-SP4,1078,1005,73,56.18,43.16,13.02,79.2456,0.7089,0.06771799628942486,0.23175507297970807,0.69,0.92,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3871,0.3522,0.0004046,0.7397,0.7393000000000001,1.2937750000000001,0.1217,0.023110000000000002,9.655e-06,0.14479999999999998,0.06214,0.02675,0.0001194,0.08901,0.20320000000000002,0.30229999999999996,0.0002755,0.5058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,trig,2,2026-07-25T12:37:52+00:00
